,predicted_demand_raw,predicted_demand_quantile,surge_multiplier_unlimited,surge_multiplier,simulated_revenue
2025-10-04 17:00:00,89.30819112649183,1,0.9412625494384895,1.0,13396.228668973776
2025-10-04 18:00:00,81.08564941680953,0,0.8730150331278002,1.0,12162.847412521429
2025-10-04 19:00:00,82.71594026280833,0,0.8865465304472305,1.0,12407.391039421249
2025-10-04 20:00:00,115.01303298128052,2,1.154614050189486,1.154614050189486,19919.349575263983
2025-10-04 21:00:00,89.77233057181876,1,0.9451149305493185,1.0,13465.849585772814
2025-10-04 22:00:00,82.80301082075756,0,0.8872692205269688,1.0,12420.451623113635
2025-10-04 23:00:00,143.5616980342368,2,1.3915694287868081,1.3915694287868081,29966.410519375073
2025-10-05 00:00:00,71.05511701753383,0,0.7897611017164973,1.0,10658.267552630075
2025-10-05 01:00:00,78.8770315101929,0,0.854683391656355,1.0,11831.554726528933
2025-10-05 02:00:00,79.02431052898471,0,0.8559058150373615,1.0,11853.646579347707
2025-10-05 03:00:00,57.763716000802646,0,0.6794417941703731,1.0,8664.557400120397
2025-10-05 04:00:00,85.77939271853617,1,0.9119733423529843,1.0,12866.908907780426
2025-10-05 05:00:00,86.94654674064701,1,0.9216607803707568,1.0,13041.98201109705
2025-10-05 06:00:00,110.41969836735994,2,1.1164891382033464,1.1164891382033464,18492.359080627073
2025-10-05 07:00:00,104.71812423597454,1,1.0691657815981581,1.0691657815981581,16794.15527193731
2025-10-05 08:00:00,76.5190300556908,0,0.8351118591048978,1.0,11477.854508353621
2025-10-05 09:00:00,90.43332122203684,1,0.9506011867186064,1.0,13564.998183305526
2025-10-05 10:00:00,108.34984153722377,2,1.09930922075651,1.09930922075651,17866.49698040652
2025-10-05 11:00:00,114.97402989885374,2,1.1542903226125307,1.1542903226125307,19907.011509601598
2025-10-05 12:00:00,82.69241002472775,0,0.8863512282689141,1.0,12403.861503709162
2025-10-05 13:00:00,124.69765868566229,2,1.2349969383595059,1.2349969383595059,23100.184004608738
2025-10-05 14:00:00,88.19712705719554,1,0.9320406608949228,1.0,13229.56905857933
2025-10-05 15:00:00,74.51582355114816,0,0.8184851427659016,1.0,11177.373532672224
2025-10-05 16:00:00,151.9609757775448,2,1.461283863206694,1.461283863206694,33308.71826113043
2025-10-05 17:00:00,103.62099905956883,1,1.060059586577773,1.060059586577773,16476.665013579353
2025-10-05 18:00:00,120.90911439933912,2,1.2035518272121646,1.2035518272121646,21828.057834289382
2025-10-05 19:00:00,111.86727242878732,2,1.128504076875152,1.128504076875152,18936.400950718467
2025-10-05 20:00:00,78.25268483884196,0,0.8495012823839418,1.0,11737.902725826294
2025-10-05 21:00:00,118.03249965221049,2,1.1796757778340197,1.1796757778340197,20886.012125537258
2025-10-05 22:00:00,104.23089593608704,1,1.0651217618147806,1.0651217618147806,16652.78932724671
2025-10-05 23:00:00,67.19752700677878,0,0.7577429075285678,1.0,10079.629051016818
2025-10-06 00:00:00,124.81097094610483,2,1.2359374359107251,1.2359374359107251,23138.782710698524
2025-10-06 01:00:00,81.01598148011634,0,0.8724367856936519,1.0,12152.397222017451
2025-10-06 02:00:00,102.24076266932235,1,1.048603554017302,1.048603554017302,16081.504065073636
2025-10-06 03:00:00,103.37626647838763,1,1.0580282936496688,1.0580282936496688,16406.25222390029
2025-10-06 04:00:00,80.45606437523102,0,0.8677894451148503,1.0,12068.409656284653
2025-10-06 05:00:00,114.16441282925153,2,1.1475704595684764,1.1475704595684764,19651.756154524413
2025-10-06 06:00:00,106.78773050647612,1,1.0863436193872253,1.0863436193872253,17401.225449682934
2025-10-06 07:00:00,85.11052573410797,1,0.9064217122073212,1.0,12766.578860116195
2025-10-06 08:00:00,47.431347440961,0,0.5936826072044377,1.0,7114.70211614415
2025-10-06 09:00:00,90.85956567539726,1,0.954139037459917,1.0,13628.93485130959
2025-10-06 10:00:00,77.57890719886626,0,0.8439088935463308,1.0,11636.83607982994
2025-10-06 11:00:00,98.80108628083964,1,1.0200540642469986,1.0200540642469986,15117.367441918328
2025-10-06 12:00:00,71.91433267381964,0,0.7968926355642023,1.0,10787.149901072946
2025-10-06 13:00:00,84.43372617275699,1,0.9008042412678939,1.0,12665.058925913549
2025-10-06 14:00:00,65.38665714428015,0,0.7427125951457332,1.0,9807.998571642023
2025-10-06 15:00:00,69.6559625256831,0,0.7781480479461143,1.0,10448.394378852465
2025-10-06 16:00:00,125.99375538091189,2,1.2457546071524923,1.2457546071524923,23543.59518573227
2025-10-06 17:00:00,58.15896028952696,0,0.6827223419612899,1.0,8723.844043429044
2025-10-06 18:00:00,85.05121468880738,1,0.9059294275009037,1.0,12757.682203321106
2025-10-06 19:00:00,75.80093739376363,0,0.8291516533208697,1.0,11370.140609064545
2025-10-06 20:00:00,139.70965720340476,2,1.359597293075768,1.359597293075768,28492.33076254389
2025-10-06 21:00:00,103.18707677023401,1,1.056458009405586,1.056458009405586,16351.922058159422
2025-10-06 22:00:00,130.2756024436598,2,1.2812941565488378,1.2812941565488378,25038.205222791123
2025-10-06 23:00:00,77.68632934519381,0,0.8448005028494476,1.0,11652.949401779071
2025-10-07 00:00:00,113.7395510490924,2,1.1440440850853826,1.1440440850853826,19518.45909269716
2025-10-07 01:00:00,103.55716148036875,1,1.0595297314087124,1.0595297314087124,16458.283723311564
2025-10-07 02:00:00,78.49019666095704,0,0.851472642642862,1.0,11773.529499143557
2025-10-07 03:00:00,83.99381472765566,1,0.8971529537968362,1.0,12599.07220914835
2025-10-07 04:00:00,119.50613364082325,2,1.1919070152329627,1.1919070152329627,21366.029857479778
2025-10-07 05:00:00,105.37493745067026,1,1.0746173648391697,1.0746173648391697,16985.66064049974
2025-10-07 06:00:00,75.60807985922133,0,0.8275509259303578,1.0,11341.2119788832
2025-10-07 07:00:00,73.09933896257898,0,0.8067282483072962,1.0,10964.900844386848
2025-10-07 08:00:00,85.70769036151341,1,0.9113782091261546,1.0,12856.153554227012
2025-10-07 09:00:00,69.00833458393569,0,0.7727727029398836,1.0,10351.250187590354
2025-10-07 10:00:00,90.80489483765703,1,0.9536852667133361,1.0,13620.734225648555
2025-10-07 11:00:00,97.78141920598752,1,1.0115907754271318,1.0115907754271318,14837.217251542552
2025-10-07 12:00:00,128.0048160948679,2,1.2624465138309202,1.2624465138309202,24239.8850748801
2025-10-07 13:00:00,78.73876135275164,0,0.8535357422848544,1.0,11810.814202912745
2025-10-07 14:00:00,43.88186453027914,0,0.5642217176894565,1.0,6582.279679541871
2025-10-07 15:00:00,108.82477889707543,2,1.1032512251096003,1.1032512251096003,18009.16059607198
2025-10-07 16:00:00,69.82516422164161,0,0.7795524306677157,1.0,10473.774633246243
2025-10-07 17:00:00,83.25301492386353,1,0.8910042775751364,1.0,12487.95223857953
2025-10-07 18:00:00,93.92361532770998,1,0.9795708061278383,1.0,14088.542299156497
2025-10-07 19:00:00,133.84883567659972,2,1.3109521749520532,1.3109521749520532,26320.41333675576
2025-10-07 20:00:00,66.20195803345139,0,0.749479634182618,1.0,9930.293705017708
2025-10-07 21:00:00,80.25940103134785,0,0.8661571293123562,1.0,12038.910154702178
2025-10-07 22:00:00,121.40491553639535,2,1.2076670019820608,1.2076670019820608,21992.506555758584
2025-10-07 23:00:00,102.23042300746725,1,1.0485177342956127,1.0485177342956127,16078.561726180746
2025-10-08 00:00:00,91.33012458290641,1,0.9580447004348527,1.0,13699.51868743596
2025-10-08 01:00:00,65.97750378363745,0,0.7476166524409575,1.0,9896.625567545616
2025-10-08 02:00:00,108.23520561248871,2,1.0983577367240323,1.0983577367240323,17832.146320559008
2025-10-08 03:00:00,75.10833227873438,0,0.8234029954783482,1.0,11266.249841810157
2025-10-08 04:00:00,75.39724231879407,0,0.8258009635723352,1.0,11309.586347819111
2025-10-08 05:00:00,84.44314459677656,1,0.9008824146684788,1.0,12666.471689516484
2025-10-08 06:00:00,87.29317194828302,1,0.9245377873045104,1.0,13093.975792242452
2025-10-08 07:00:00,72.73623605853003,0,0.8037144756514082,1.0,10910.435408779504
2025-10-08 08:00:00,104.38351417996827,1,1.0663885010368304,1.0663885010368304,16697.006882899965
2025-10-08 09:00:00,124.31629462807507,2,1.2318315971962197,1.2318315971962197,22970.510965382633
2025-10-08 10:00:00,109.69714941618635,2,1.1104919449908845,1.1104919449908845,18272.67012227047
2025-10-08 11:00:00,81.66104413911563,0,0.8777908387220034,1.0,12249.156620867345
2025-10-08 12:00:00,67.07763621897443,0,0.7567478078641241,1.0,10061.645432846164
2025-10-08 13:00:00,88.75037319241197,1,0.9366326320846278,1.0,13312.555978861796
2025-10-08 14:00:00,130.26617809289658,2,1.2812159339559779,1.2812159339559779,25034.86545422494
2025-10-08 15:00:00,53.88717868312905,0,0.6472663363669311,1.0,8083.076802469358
2025-10-08 16:00:00,109.61016628887495,2,1.1097699805899075,1.1097699805899075,18246.310817229194
2025-10-08 17:00:00,75.22786442666502,0,0.8243951184135159,1.0,11284.179663999754
2025-10-08 18:00:00,82.28246613611229,0,0.8829486730478434,1.0,12342.369920416844
2025-10-08 19:00:00,72.67728434706687,0,0.8032251734342011,1.0,10901.592652060031
2025-10-08 20:00:00,109.99385478585364,2,1.112954614718907,1.112954614718907,18362.725241195574
2025-10-08 21:00:00,75.93029721831415,0,0.830225346474115,1.0,11389.544582747123
2025-10-08 22:00:00,110.16980872061633,2,1.1144150413675804,1.1144150413675804,18416.23379142661
2025-10-08 23:00:00,86.17496719553321,1,0.9152566307234353,1.0,12926.245079329981
2025-10-09 00:00:00,112.83973024413189,2,1.136575526429009,1.136575526429009,19237.631370649735
2025-10-09 01:00:00,110.17738410448713,2,1.1144779174407626,1.1144779174407626,18418.53923787597
2025-10-09 02:00:00,110.65511142303733,2,1.1184430785936,1.1184430785936,18564.216522314953
2025-10-09 03:00:00,97.87846990086025,1,1.0123963011532575,1.0123963011532575,14863.770133525706
2025-10-09 04:00:00,121.12972649584711,2,1.2053829188850758,1.2053829188850758,21901.155493097263
2025-10-09 05:00:00,91.1054319445612,1,0.9561797400562024,1.0,13665.81479168418
2025-10-09 06:00:00,76.11213952272841,0,0.831734646891755,1.0,11416.820928409263
2025-10-09 07:00:00,145.3186330205526,2,1.406152078941591,1.406152078941591,30651.014689620024
2025-10-09 08:00:00,77.25787908819223,0,0.8412443438252126,1.0,11588.681863228834
2025-10-09 09:00:00,75.84567721275431,0,0.8295229961044166,1.0,11376.851581913146
2025-10-09 10:00:00,83.17175855787742,1,0.8903298455857609,1.0,12475.763783681614
2025-10-09 11:00:00,71.97202384472976,0,0.7973714752304134,1.0,10795.803576709464
2025-10-09 12:00:00,139.17583340105688,2,1.3551665282412313,1.3551665282412313,28290.964644778538
2025-10-09 13:00:00,96.72113489920736,1,1.0027903615069762,1.0027903615069762,14548.653274641174
2025-10-09 14:00:00,77.84033203703919,0,0.8460787330603362,1.0,11676.049805555878
2025-10-09 15:00:00,142.65784710283214,2,1.384067419875034,1.384067419875034,29617.211754681597
2025-10-09 16:00:00,125.64970809159742,2,1.2428989970725228,1.2428989970725228,23425.484425425253
2025-10-09 17:00:00,74.61594378508468,0,0.8193161458230909,1.0,11192.391567762703
2025-10-09 18:00:00,76.30764883015762,0,0.8333573841327171,1.0,11446.147324523643
2025-10-09 19:00:00,65.05151599505056,0,0.7399309064835162,1.0,9757.727399257585
2025-10-09 20:00:00,87.93997337922609,1,0.9299062722288357,1.0,13190.996006883914
2025-10-09 21:00:00,106.842969736694,1,1.0868021078204122,1.0868021078204122,17417.574707344735
2025-10-09 22:00:00,112.67647972098878,2,1.135220538745843,1.135220538745843,19186.89810192689
2025-10-09 23:00:00,43.89598156987832,0,0.5643388898394219,1.0,6584.397235481749
2025-10-10 00:00:00,82.3582388823757,0,0.883577590713342,1.0,12353.735832356355
2025-10-10 01:00:00,86.79350046316566,1,0.9203904884479563,1.0,13019.025069474848
2025-10-10 02:00:00,95.83167466243225,1,0.9954077960959017,1.0,14374.751199364837
2025-10-10 03:00:00,92.66800573415927,1,0.9691491823475897,1.0,13900.20086012389
2025-10-10 04:00:00,89.52862820900549,1,0.9430921884863057,1.0,13429.294231350823
2025-10-10 05:00:00,73.67664612463392,0,0.8115199272491285,1.0,11051.496918695088
2025-10-10 06:00:00,72.58070673664021,0,0.8024235743331495,1.0,10887.10601049603
2025-10-10 07:00:00,88.62176154959285,1,0.9355651488779805,1.0,13293.264232438927
2025-10-10 08:00:00,112.77720366164377,2,1.1360565525996413,1.1360565525996413,19218.1921805512
2025-10-10 09:00:00,110.71102618289035,2,1.1189071739572736,1.1189071739572736,18581.304214831132
2025-10-10 10:00:00,78.15329541277205,0,0.8486763450693852,1.0,11722.994311915809
2025-10-10 11:00:00,71.2441854664683,0,0.7913303795028657,1.0,10686.627819970245
2025-10-10 12:00:00,55.74291890172668,0,0.6626690749979811,1.0,8361.437835259003
2025-10-10 13:00:00,104.32961341872848,1,1.0659411219645492,1.0659411219645492,16681.383777253068
2025-10-10 14:00:00,92.06024321146923,1,0.9641047223564082,1.0,13809.036481720384
2025-10-10 15:00:00,91.33473786151359,1,0.9580829908830019,1.0,13700.210679227039
2025-10-10 16:00:00,56.00571743496001,0,0.6648503162511752,1.0,8400.857615244002
2025-10-10 17:00:00,106.29647075513543,1,1.0822661383508045,1.0822661383508045,17256.160638671947
2025-10-10 18:00:00,87.43195977703459,1,0.9256897333743364,1.0,13114.79396655519
2025-10-10 19:00:00,62.442051477892655,0,0.7182722176638301,1.0,9366.307721683897
2025-10-10 20:00:00,74.95216983793637,0,0.8221068392408031,1.0,11242.825475690455
2025-10-10 21:00:00,83.7603241477383,1,0.8952149700536176,1.0,12564.048622160746
2025-10-10 22:00:00,93.25603047785654,1,0.9740298177646547,1.0,13988.40457167848
2025-10-10 23:00:00,73.69292173216485,0,0.8116550156232167,1.0,11053.938259824727
2025-10-11 00:00:00,86.77445448583212,1,0.9202324058629581,1.0,13016.168172874819
2025-10-11 01:00:00,147.31863812223057,2,1.422752223473239,1.422752223473239,31439.687992117953
2025-10-11 02:00:00,138.26512019109666,2,1.3476075620668266,1.3476075620668266,27949.06823094008
2025-10-11 03:00:00,90.92106820964618,1,0.9546495116365769,1.0,13638.160231446927
2025-10-11 04:00:00,67.47975924119093,0,0.7600854494944862,1.0,10121.96388617864
2025-10-11 05:00:00,123.57100917160774,2,1.2256456898281272,1.2256456898281272,22718.14121683395
2025-10-11 06:00:00,74.48817112693638,0,0.8182556262320784,1.0,11173.225669040457
2025-10-11 07:00:00,78.23709007731725,0,0.8493718450664922,1.0,11735.563511597587
2025-10-11 08:00:00,48.291915852952705,0,0.6008253689936189,1.0,7243.787377942906
2025-10-11 09:00:00,128.9749084695656,2,1.2704983301065491,1.2704983301065491,24579.36087543422
2025-10-11 10:00:00,89.37210765098278,1,0.9417930598574981,1.0,13405.816147647418
2025-10-11 11:00:00,81.61615674778227,0,0.8774182710804722,1.0,12242.423512167341
2025-10-11 12:00:00,73.8401233961679,0,0.8128767969555241,1.0,11076.018509425185
2025-10-11 13:00:00,96.48251555480262,1,1.0008098087564645,1.0008098087564645,14484.097191111694
2025-10-11 14:00:00,102.41204549125591,1,1.0500252101908287,1.0500252101908287,16130.284438954304
2025-10-11 15:00:00,159.57801869737165,2,1.5245057086243916,1.5245057086243916,36491.64007126694
2025-10-11 16:00:00,107.35955027783508,2,1.0910897527059098,1.0910897527059098,17570.835774489115
2025-10-11 17:00:00,74.28490020343928,0,0.8165684671811827,1.0,11142.735030515893
2025-10-11 18:00:00,121.9695945874749,2,1.21235386695758,1.21235386695758,22180.546447406028
2025-10-11 19:00:00,95.73708934275015,1,0.9946227331098235,1.0,14360.563401412523
2025-10-11 20:00:00,142.33855908326174,2,1.381417312998984,1.381417312998984,29494.342473741985
2025-10-11 21:00:00,85.3237991467035,1,0.9081918924287982,1.0,12798.569872005524
2025-10-11 22:00:00,109.07842522912698,2,1.1053565026253653,1.1053565026253653,18085.58199347253
2025-10-11 23:00:00,105.24027675162604,1,1.0734996741567853,1.0734996741567853,16946.31042015607
2025-10-12 00:00:00,76.88970483104652,0,0.8381884786795072,1.0,11533.455724656977
2025-10-12 01:00:00,123.83420401820614,2,1.2278302205025002,1.2278302205025002,22807.106703813846
2025-10-12 02:00:00,117.7005957738303,2,1.176920958685257,1.176920958685257,20778.64470239434
2025-10-12 03:00:00,105.43250218828156,1,1.0750951551025407,1.0750951551025407,17002.49584394393
2025-10-12 04:00:00,107.87986467937843,2,1.095408388823523,1.095408388823523,17725.876313240642
2025-10-12 05:00:00,147.8451622737055,2,1.427122400832564,1.427122400832564,31648.97144032959
2025-10-12 06:00:00,101.07201361453517,1,1.0389028771468196,1.0389028771468196,15750.600861474468
2025-10-12 07:00:00,95.48527169175468,1,0.9925326337402579,1.0,14322.790753763202
2025-10-12 08:00:00,90.58570212495562,1,0.9518659559985411,1.0,13587.855318743343
2025-10-12 09:00:00,77.35240259269659,0,0.8420288937421574,1.0,11602.860388904488
2025-10-12 10:00:00,123.320435778202,2,1.22356591786013,1.22356591786013,22633.60232908004
2025-10-12 11:00:00,84.61694650224557,1,0.9023249793640592,1.0,12692.541975336835
2025-10-12 12:00:00,91.80665313671715,1,0.961999911779103,1.0,13770.997970507571
2025-10-12 13:00:00,105.81366670795727,1,1.078258840090966,1.078258840090966,17114.17822954411
2025-10-12 14:00:00,106.84563841086197,1,1.0868242579523586,1.0868242579523586,17418.36475219966
2025-10-12 15:00:00,101.70928145158791,1,1.0441922327547482,1.0441922327547482,15930.6062536222
2025-10-12 16:00:00,103.37523597956,1,1.0580197404567475,1.0580197404567475,16405.956051112367
2025-10-12 17:00:00,145.11797786334196,2,1.4044866308845225,1.4044866308845225,30572.438971508982
2025-10-12 18:00:00,122.44618124794268,2,1.2163095605900527,1.2163095605900527,22339.869136442267
2025-10-12 19:00:00,101.2568798611229,1,1.040437276439004,1.040437276439004,15802.71484551272
2025-10-12 20:00:00,97.9078415975205,1,1.0126400877362471,1.0126400877362471,14871.810795806963
2025-10-12 21:00:00,96.82064125126416,1,1.0036162693131985,1.0036162693131985,14575.615614765797
2025-10-12 22:00:00,125.4957248648363,2,1.2416209284228281,1.2416209284228281,23372.717762966076
2025-10-12 23:00:00,106.46394793025044,1,1.0836562074612928,1.0836562074612928,17305.54770681776
2025-10-13 00:00:00,79.7436874670872,0,0.8618766803792632,1.0,11961.55312006308
2025-10-13 01:00:00,72.92976215831426,0,0.8053207521675876,1.0,10939.46432374714
2025-10-13 02:00:00,67.1050464612598,0,0.7569753142755842,1.0,10065.756969188971
2025-10-13 03:00:00,95.95120613603464,1,0.9963999134341104,1.0,14392.680920405197
2025-10-13 04:00:00,106.11423981146129,1,1.0807536122074506,1.0807536122074506,17202.502197432666
2025-10-13 05:00:00,83.49143705829027,1,0.8929831934727546,1.0,12523.71555874354
2025-10-13 06:00:00,144.759347129236,2,1.4015099774676611,1.4015099774676611,30432.25039999933
2025-10-13 07:00:00,119.83971890837363,2,1.1946757899977465,1.1946757899977465,21475.44162899537
2025-10-13 08:00:00,101.01956028855392,1,1.038467511861139,1.038467511861139,15735.82971332414
2025-10-13 09:00:00,79.70642366888102,0,0.8615673889502053,1.0,11955.963550332151
2025-10-13 10:00:00,114.76393319899516,2,1.1525465092690805,1.1525465092690805,19840.615589773774
2025-10-13 11:00:00,64.69689624224866,0,0.7369875444164145,1.0,9704.534436337299
2025-10-13 12:00:00,101.81221587777829,1,1.0450465937514322,1.0450465937514322,15959.776410803652
